,customer_id,customer_unique_id,retained,order_purchase_timestamp,price
26393,2c58fbe562641feabaf9ed71a68c6d4c,a0e0770d529c5da6dd71d5be8620aa3b,True,2017-05-15 20:26:01,56.99
26402,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26403,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26404,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26405,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26406,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26407,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26408,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26409,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26410,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26411,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26412,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26413,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26414,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26415,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26416,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26417,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26418,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26419,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26420,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26421,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26422,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26423,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26424,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26425,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26426,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26427,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26428,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26429,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26430,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26431,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26432,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26433,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26434,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26435,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26436,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26437,df5ddbc77e3bbc88b8fe3b62b8f60f11,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:24,56.99
26438,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26439,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26440,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26441,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26442,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26443,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26444,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26445,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26446,6984aa9651157fa05f5814889e11de87,90f323e9f0948ddd96c6f6a8ecc75830,True,2017-06-05 00:11:23,56.99
26476,1cf7b72c52c53a47f871764a9b092860,87315ceb47e77d03a1c90474e228db6c,True,2017-04-23 00:32:25,56.99
26477,1cf7b72c52c53a47f871764a9b092860,87315ceb47e77d03a1c90474e228db6c,True,2017-04-23 00:32:25,56.99
26478,ac14c96de0060afc775af479d4fd32de,87315ceb47e77d03a1c90474e228db6c,True,2017-04-23 00:32:23,129.9
26479,ac14c96de0060afc775af479d4fd32de,87315ceb47e77d03a1c90474e228db6c,True,2017-04-23 00:32:23,129.9
26489,81f561520e52174150b1900259863a99,668ddbdd3ee99d4339eadfef21531d45,True,2017-07-29 01:28:34,56.99
26490,81f561520e52174150b1900259863a99,668ddbdd3ee99d4339eadfef21531d45,True,2017-07-29 01:28:34,56.99
26491,f211d9a5df865e35ec0010fdb6122f85,668ddbdd3ee99d4339eadfef21531d45,True,2017-07-29 01:28:37,99.0
26492,f211d9a5df865e35ec0010fdb6122f85,668ddbdd3ee99d4339eadfef21531d45,True,2017-07-29 01:28:37,99.0
26510,db424c2dcde1c67aec5681756060f0a8,21d3f0a4bf0cccf65dcfe93b8325d250,True,2017-03-29 23:48:57,29.0
26511,db424c2dcde1c67aec5681756060f0a8,21d3f0a4bf0cccf65dcfe93b8325d250,True,2017-03-29 23:48:57,29.0
26512,db424c2dcde1c67aec5681756060f0a8,21d3f0a4bf0cccf65dcfe93b8325d250,True,2017-03-29 23:48:57,29.0
26513,db424c2dcde1c67aec5681756060f0a8,21d3f0a4bf0cccf65dcfe93b8325d250,True,2017-03-29 23:48:57,29.0
26526,1307e6db6ed2a5ec850aba32a6a90bdc,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:43:18,26.0
26527,1307e6db6ed2a5ec850aba32a6a90bdc,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:43:18,26.0
26528,a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:41:17,26.0
26529,a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:41:17,26.0
26530,da437ccfd018a010d1fb766b073c759c,06d26e5230ac619719997a8cf435a69b,True,2018-04-04 09:12:01,26.0
26535,1ac82e990f54a692a5bf3b92aa32311c,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:22,26.0
26536,1ac82e990f54a692a5bf3b92aa32311c,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:22,26.0
26537,8626e57862a050c15c876163ee417754,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:21,26.0
26538,8626e57862a050c15c876163ee417754,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:21,26.0
26539,1ac82e990f54a692a5bf3b92aa32311c,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:22,26.0
26540,1ac82e990f54a692a5bf3b92aa32311c,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:22,26.0
26541,8626e57862a050c15c876163ee417754,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:21,26.0
26542,8626e57862a050c15c876163ee417754,418ee6e3b8f19158d67d5039f19783b9,True,2017-05-15 22:01:21,26.0
26545,a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:41:17,26.0
26546,a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:41:17,26.0
26547,a1cfb1c15ebf33417e65760e17dfce1f,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:45:18,26.0
26548,a1cfb1c15ebf33417e65760e17dfce1f,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:45:18,26.0
26549,790df320333ffa133fea78a257a556bc,d6db3091e8c13023bf1e6d367b8c0847,True,2017-06-05 09:51:37,26.0
26550,790df320333ffa133fea78a257a556bc,d6db3091e8c13023bf1e6d367b8c0847,True,2017-06-05 09:51:37,26.0
26551,790df320333ffa133fea78a257a556bc,d6db3091e8c13023bf1e6d367b8c0847,True,2017-06-05 09:51:37,26.0
26552,790df320333ffa133fea78a257a556bc,d6db3091e8c13023bf1e6d367b8c0847,True,2017-06-05 09:51:37,26.0
26553,a1cfb1c15ebf33417e65760e17dfce1f,bb58670190dba4e9b320f84cb98317a3,True,2017-06-14 23:45:18,26.0
26620,d3a1c4e76fdb0eb4754a16e174d77f3a,582413ee5c9cf48218666c6fd967a221,True,2017-12-11 12:48:04,89.0
26621,d3a1c4e76fdb0eb4754a16e174d77f3a,582413ee5c9cf48218666c6fd967a221,True,2017-12-11 12:48:04,89.0
26622,d3a1c4e76fdb0eb4754a16e174d77f3a,582413ee5c9cf48218666c6fd967a221,True,2017-12-11 12:48:04,89.0
26623,7d8c5a6ea04ebe2d20261e229a4064ba,582413ee5c9cf48218666c6fd967a221,True,2017-12-11 12:48:03,32.0
26624,7d8c5a6ea04ebe2d20261e229a4064ba,582413ee5c9cf48218666c6fd967a221,True,2017-12-11 12:48:03,32.0
26665,62cead6bcb096984c493d6121222d104,1e433d2aca7584032f8f56d51643e605,True,2017-11-03 18:36:43,143.0
26707,f369d58e475e144e55d5936248f241cb,204efc7a771f1a33fd28465082171f5b,True,2018-04-10 18:30:50,215.0
26722,0bfe07b61bfee66e26439b13efc8ea89,e9c905c9d93eadb270434d5f1de50fee,True,2018-01-25 13:32:19,215.0
26746,e734336dd2c8ca98a1a475e565d83cfc,e9c905c9d93eadb270434d5f1de50fee,True,2018-04-30 00:53:54,209.99
26748,27b04e3afd2217cfac1020a7da0cfc25,5f8ad624020f7db33a63d5a0e5d14348,True,2018-07-29 07:27:26,154.9
26790,497ee8ce7cf70245d3636f91c968163f,d42d80a0e58167c0dbb59315c93788bc,True,2017-09-26 16:44:24,49.9
26791,95a7e3113bcec755d39fa5d204eead18,8e49d21f0335c3013583f2b3f99f8e25,True,2018-07-02 15:54:12,49.9
26793,7ff28e5763744b926226d1e9ec551062,02168ea18740a0fdaaa15f11bebba5db,True,2017-08-20 20:58:18,49.9
26794,7ff28e5763744b926226d1e9ec551062,02168ea18740a0fdaaa15f11bebba5db,True,2017-08-20 20:58:18,49.9
26795,7ff28e5763744b926226d1e9ec551062,02168ea18740a0fdaaa15f11bebba5db,True,2017-08-20 20:58:18,49.9
26796,7ff28e5763744b926226d1e9ec551062,02168ea18740a0fdaaa15f11bebba5db,True,2017-08-20 20:58:18,49.9
26798,dcf9da02825b471237d9f83bd0c39fe6,02168ea18740a0fdaaa15f11bebba5db,True,2017-10-09 22:05:59,49.9
26799,dcf9da02825b471237d9f83bd0c39fe6,02168ea18740a0fdaaa15f11bebba5db,True,2017-10-09 22:05:59,49.9
26800,dcf9da02825b471237d9f83bd0c39fe6,02168ea18740a0fdaaa15f11bebba5db,True,2017-10-09 22:05:59,49.9
26801,dcf9da02825b471237d9f83bd0c39fe6,02168ea18740a0fdaaa15f11bebba5db,True,2017-10-09 22:05:59,49.9
26802,c7cebd7aae0dd4903dbd5396b7731639,8e49d21f0335c3013583f2b3f99f8e25,True,2018-06-23 18:17:16,49.9
26867,27abab603d7f81ac30a4e67df6d81aa1,5709900c6ded8af6dfb28b043943368d,True,2018-05-10 08:43:56,59.99
26868,27abab603d7f81ac30a4e67df6d81aa1,5709900c6ded8af6dfb28b043943368d,True,2018-05-10 08:43:56,59.99
26869,27abab603d7f81ac30a4e67df6d81aa1,5709900c6ded8af6dfb28b043943368d,True,2018-05-10 08:43:56,59.99
26870,27abab603d7f81ac30a4e67df6d81aa1,5709900c6ded8af6dfb28b043943368d,True,2018-05-10 08:43:56,59.99
26911,c0cd13bc1cd404a4e41e887662df7821,345759b8cb3d30586551de1ca6905df0,True,2017-07-20 14:56:52,149.9
26973,b846152f6ca2bc8c18c46c3247c33426,1650819cd492bbf4b9d189c7d4126475,True,2017-11-06 12:28:08,134.0
26974,e3e3b4a3e519f39ff9f674ebf3d807bf,1650819cd492bbf4b9d189c7d4126475,True,2018-01-19 11:09:02,133.9
27095,9e068f35663b99bc508dcfea424d6833,fc719c11b4dce594f47e1f9aa739a3a2,True,2017-11-24 18:04:11,56.99
27104,4665a0c8ef9c5c20346a6da0d26958c1,6c5524784076044070d9fe6cf151912d,True,2018-01-07 20:40:40,56.99
27119,5eecf86c8c40a17f85ba8c96632f2d1c,7441ce776af8da3b9df3d3f3c1e13ab1,True,2017-07-15 00:52:32,56.99
27137,78fd0c97db13857bc3ae55a08edf46da,cabef558b42bd1d2578afc81048e8415,True,2018-04-08 21:48:54,49.99
27165,309239af9998f640f8572abd96482709,b9fc2d4c90bdadc7052fabe8353084ed,True,2017-12-18 13:35:02,56.99
27166,309239af9998f640f8572abd96482709,b9fc2d4c90bdadc7052fabe8353084ed,True,2017-12-18 13:35:02,56.99
27167,822d3f50f2d532e37c9fbdb13cce5f77,b9fc2d4c90bdadc7052fabe8353084ed,True,2017-12-18 13:35:02,56.99
27168,822d3f50f2d532e37c9fbdb13cce5f77,b9fc2d4c90bdadc7052fabe8353084ed,True,2017-12-18 13:35:02,56.99
27198,e5a7f1cd5e6d13ce42e327920e0e065d,a0e0770d529c5da6dd71d5be8620aa3b,True,2017-06-07 20:28:13,56.99
27225,1ec264df7a63b93ee299b3e17c356e3b,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:24,82.0
27226,1ec264df7a63b93ee299b3e17c356e3b,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:24,82.0
27227,7105356dc50e5957845dba6fa7ab78c5,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:31,72.0
27228,7105356dc50e5957845dba6fa7ab78c5,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:31,72.0
27229,1ec264df7a63b93ee299b3e17c356e3b,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:24,82.0
27230,1ec264df7a63b93ee299b3e17c356e3b,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:24,82.0
27231,7105356dc50e5957845dba6fa7ab78c5,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:31,72.0
27232,7105356dc50e5957845dba6fa7ab78c5,623674d39fd0350df92b1f91c469ba39,True,2018-02-08 18:36:31,72.0
27234,d857da430914a545da2201e96e5bce9c,d0e376592a3036444738ee6a426785c1,True,2018-01-28 18:04:28,79.43
27287,e385c784b529325482fde7171078146d,a10fe3c477989c968aa284bd448b1d5b,True,2017-04-29 16:26:37,109.9
27288,e385c784b529325482fde7171078146d,a10fe3c477989c968aa284bd448b1d5b,True,2017-04-29 16:26:37,109.9
27289,e385c784b529325482fde7171078146d,a10fe3c477989c968aa284bd448b1d5b,True,2017-04-29 16:26:37,109.9
27290,e385c784b529325482fde7171078146d,a10fe3c477989c968aa284bd448b1d5b,True,2017-04-29 16:26:37,109.9
27355,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27356,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27357,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27358,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27359,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27360,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27361,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27362,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27363,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27364,076523f7baf4359c0728c0bee2d8ccc1,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,32.99
27365,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27366,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27367,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27368,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27369,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27370,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27371,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27372,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27373,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27374,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27375,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27376,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27377,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27378,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27379,8147ce6aef8acda5d59a2af3c5ea1fca,b525fc8cce07342fb00ab3b2667c8eb9,True,2017-11-26 19:11:20,37.5
27432,f975bf6848e2b14caf976bece4dac690,3a43af6775cec872d9a3c80707eb3336,True,2018-02-01 22:12:14,299.0
27441,f8a238ea4650cf05765ac7a2a54d8693,8f4968221af78d6f248322ad465279fc,True,2018-04-04 14:21:03,92.9
27466,c81fe5c30e1cfabfeb1225fa672ffafa,14a188558af6cd5bc222ca773d395a7f,True,2018-03-07 19:19:24,92.9
27483,978e12fa282adbbfdf238bbfc43bbc32,a2027a1c6f9e04a875c44ea09061d3f2,True,2018-03-26 13:43:36,92.9
27489,9521a0527be86bc0764fb3b817109cce,ada6236b6bba2b0c3588aea846e43afb,True,2017-09-05 22:49:05,99.9
27547,1272872ac75fcbffe68e4cd8fbb48162,12d8b5ed661190a3a08183644dfc504d,True,2018-05-02 11:58:28,69.9
27548,1272872ac75fcbffe68e4cd8fbb48162,12d8b5ed661190a3a08183644dfc504d,True,2018-05-02 11:58:28,69.9
27549,1272872ac75fcbffe68e4cd8fbb48162,12d8b5ed661190a3a08183644dfc504d,True,2018-05-02 11:58:28,39.9
27550,1272872ac75fcbffe68e4cd8fbb48162,12d8b5ed661190a3a08183644dfc504d,True,2018-05-02 11:58:28,39.9
27556,ee21cabc2fbf0d2b8f7d85d7312302fd,11ebea68a1046fa3268cb278df2c4f31,True,2017-12-12 15:26:09,69.9
27557,ee21cabc2fbf0d2b8f7d85d7312302fd,11ebea68a1046fa3268cb278df2c4f31,True,2017-12-12 15:26:09,69.9
27558,c4666d6a182f4846e0ea4a35e23dd4b3,11ebea68a1046fa3268cb278df2c4f31,True,2017-12-12 15:26:09,148.0
27559,c4666d6a182f4846e0ea4a35e23dd4b3,11ebea68a1046fa3268cb278df2c4f31,True,2017-12-12 15:26:09,148.0
27561,44e35ae6c8a2c24251e3efa3d96cf0cb,ea94f7a5177a14fde12ff625b03dcd7a,True,2017-08-31 15:50:24,69.9
27576,25b1719c0299fd49ac7adcda9e05da38,a7986e0208cca640dd67c245525231b2,True,2018-02-24 17:49:15,159.94
27577,25b1719c0299fd49ac7adcda9e05da38,a7986e0208cca640dd67c245525231b2,True,2018-02-24 17:49:15,159.94
27578,8ba270702525761a8e15b588882f92a2,a7986e0208cca640dd67c245525231b2,True,2018-02-24 17:49:16,419.0
27579,8ba270702525761a8e15b588882f92a2,a7986e0208cca640dd67c245525231b2,True,2018-02-24 17:49:16,419.0
27615,1197cb588d4f4fe1169b633a1d525ee6,8e78f2e8305481c8b0f285670de4829b,True,2017-11-24 23:18:14,289.0
27617,6d40c0addf1b97e24b37fd486c3ddc55,8e78f2e8305481c8b0f285670de4829b,True,2017-10-31 14:40:16,289.0
27622,1ad961b96eb6c4680a8c35b8dd426d42,240f980f7c03e873c538e86792646919,True,2018-07-09 20:46:54,295.0
27640,339e21440501b64f3b1efa0904eb54fa,7d0b1773dc928e29e86a230ca9557d08,True,2017-11-29 17:03:06,235.9
27665,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27666,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27667,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27668,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27669,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27670,005596395ca3acd0433fe7d6f95a028e,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:33,15.9
27671,afe9bcbd1543a6585a04356bb91fb5f7,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:34,39.9
27672,afe9bcbd1543a6585a04356bb91fb5f7,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:34,39.9
27673,afe9bcbd1543a6585a04356bb91fb5f7,dff41d762e4e7b68b73af7203a429072,True,2017-08-25 23:07:34,39.9
27686,c6f55b8c3f988e35978224e981b26836,425634deb94b1080fc7d283f3a644941,True,2017-10-13 10:21:42,27.99
27775,931a86365f7db2b1a69655102b93396a,2ff1b818fb048c44dc6629f013cceae6,True,2017-08-04 15:17:18,78.0
27781,fe510f4e4c3ea978c714418b91049d9e,6b1b676621a55a12546f8eeeaa12d4a7,True,2017-09-19 22:26:27,78.0
27782,fe510f4e4c3ea978c714418b91049d9e,6b1b676621a55a12546f8eeeaa12d4a7,True,2017-09-19 22:26:27,78.0
27783,fe510f4e4c3ea978c714418b91049d9e,6b1b676621a55a12546f8eeeaa12d4a7,True,2017-09-19 22:26:27,78.0
27784,fe510f4e4c3ea978c714418b91049d9e,6b1b676621a55a12546f8eeeaa12d4a7,True,2017-09-19 22:26:27,78.0
27789,dc965c402585418454e732f34c9d3e84,6bb535b0906b43e0041916897667aeed,True,2017-09-17 18:12:09,78.0
27790,dc965c402585418454e732f34c9d3e84,6bb535b0906b43e0041916897667aeed,True,2017-09-17 18:12:09,78.0
27791,dc965c402585418454e732f34c9d3e84,6bb535b0906b43e0041916897667aeed,True,2017-09-17 18:12:09,78.0
27792,dc965c402585418454e732f34c9d3e84,6bb535b0906b43e0041916897667aeed,True,2017-09-17 18:12:09,78.0
27797,5e39b01e3f43615d0665dda5be326edc,0a1f83858e65e141609fca9ea70a495a,True,2018-07-18 11:38:09,40.0
27961,ee6afaf3c3be813761f25c1e66b8fedd,372b41e8faa2819e0b6346b16cdf402b,True,2018-07-25 15:19:48,12.88
27971,02288a47f696f3054b9ef1d5f8e73973,eb28e67c4c0b83846050ddfb8a35d051,True,2017-09-18 16:12:04,12.88
27974,21847e723748ace6cb588bef10844823,0f187f58097c5431d5244e1fe1383884,True,2017-09-09 19:50:19,12.88
28117,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.99
28118,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.99
28119,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.99
28120,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,38.9
28121,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,38.9
28122,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,38.9
28123,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.9
28124,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.9
28125,22c15b46adce8afdd7d58e6582752263,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:14:09,109.9
28127,23b25f6927e174c61915e12593eb1746,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:45:57,109.99
28128,23b25f6927e174c61915e12593eb1746,1501fb94311512e6b98462d159e05a23,True,2018-04-16 13:45:57,109.99
